Time_s,MSD_lattice_units2
1.286950244343427e-05,22514.0
1.2869704369114762e-05,22178.0
1.287295822727267e-05,22246.0
1.2875943540711174e-05,22318.0
1.2881700867942998e-05,22070.0
1.2885473979714538e-05,22056.0
1.2886462949881802e-05,22046.0
1.2896107692075846e-05,22056.0
1.2896204975924609e-05,22306.0
1.2897344304810494e-05,22644.0
1.2898115122186558e-05,22634.0
1.2900301601370818e-05,22890.0
1.2901142641212695e-05,23230.0
1.2901833623540659e-05,23574.0
1.2902568512740132e-05,23566.0
1.2905068233913671e-05,23646.0
1.290712433179895e-05,23566.0
1.291350878686736e-05,23646.0
1.2914994381375256e-05,23384.0
1.2917567956973946e-05,23390.0
1.2917686337737095e-05,23476.0
1.2926913905016386e-05,23226.0
1.2927408768686526e-05,23138.0
1.2928282685566194e-05,22890.0
1.2932102094750085e-05,23238.0
1.293279030440317e-05,22994.0
1.2939301002764786e-05,23254.0
1.294101038978045e-05,23346.0
1.2941030092513488e-05,23088.0
1.2941165215837422e-05,22850.0
1.2946852764690047e-05,22616.0
1.2949153040500106e-05,22386.0
1.295553824334054e-05,22286.0
1.2961028900101484e-05,22266.0
1.296185474611059e-05,22518.0
1.2963078533106526e-05,22500.0
1.2966547215092932e-05,22518.0
1.2967576963483286e-05,22286.0
1.2967950635188876e-05,21938.0
1.2971310685040381e-05,22190.0
1.2980290746850885e-05,22424.0
1.2982328004441666e-05,22078.0
1.2984612117175577e-05,21736.0
1.299078442028889e-05,21398.0
1.2996691513976652e-05,21414.0
1.299725270952397e-05,21650.0
1.300097589912612e-05,21636.0
1.30023598962511e-05,21386.0
1.3008088812629109e-05,21140.0
1.301753183269409e-05,20906.0
1.3018694038894223e-05,20818.0
1.3023579482935094e-05,20500.0
1.302668027874816e-05,20270.0
1.3033257638291405e-05,19944.0
1.3034588065261698e-05,19958.0
1.303499200273812e-05,19876.0
1.3046016566895793e-05,19894.0
1.304656818779937e-05,19976.0
1.3047641003315308e-05,20286.0
1.3050090350590862e-05,20044.0
1.305105720641238e-05,20062.0
1.3057939231826205e-05,20084.0
1.3059195722269024e-05,20062.0
1.306149960792322e-05,19822.0
1.3061910617980302e-05,20044.0
1.3062562791177427e-05,20286.0
1.3068227144519676e-05,20062.0
1.3071854195992813e-05,20374.0
1.3080731348307828e-05,20062.0
1.3081468161532782e-05,20306.0
1.3081490704979196e-05,20330.0
1.3083503089377967e-05,20418.0
1.308787202286812e-05,20730.0
1.3090317563984732e-05,20394.0
1.3095122690099214e-05,20374.0
1.3095426950421781e-05,20134.0
1.3097382405264525e-05,20152.0
1.3104022114008172e-05,20062.0
1.3104437621114555e-05,20394.0
1.3108532670883297e-05,20306.0
1.311248990686305e-05,20394.0
1.3112812008034697e-05,20486.0
1.3114515985015387e-05,20394.0
1.3116084839983449e-05,20418.0
1.3126986124032139e-05,20200.0
1.3139080019417664e-05,19958.0
1.3147375305983463e-05,19746.0
1.3150209808243662e-05,20054.0
1.3151615530542933e-05,20366.0
1.3154274375143899e-05,20706.0
1.3155849271163167e-05,20810.0
1.3157080635540576e-05,21130.0
1.3158488613870273e-05,21240.0
1.3166838092190512e-05,21566.0
1.3166863959733186e-05,21240.0
1.3166939979713473e-05,21590.0
1.3167188942481552e-05,21830.0
1.316867919554621e-05,21618.0
1.3177926335497618e-05,21410.0
1.3186008725842638e-05,21766.0
1.3189980919074739e-05,22092.0
1.3191686355260991e-05,22422.0
1.319302885868904e-05,22214.0
1.3194294588894619e-05,22010.0
1.3195709287251964e-05,21810.0
1.3196206826117505e-05,22174.0
1.3200316522612915e-05,22412.0
1.3202761359177359e-05,22782.0
1.3203716000736457e-05,22826.0
1.32040302989342e-05,22454.0
1.3208559860017443e-05,22584.0
1.3209271392301273e-05,22390.0
1.3214078044932524e-05,22526.0
1.3214621150277636e-05,22390.0
1.3215631653585383e-05,22764.0
1.3217431212044388e-05,23142.0
1.3221215517206221e-05,23194.0
1.3221942164757877e-05,22952.0
1.3226098043367099e-05,22766.0
1.3226224381891355e-05,23094.0
1.322715141288965e-05,23334.0
1.322797058252973e-05,23094.0
1.322925169806245e-05,22858.0
1.3229270485949763e-05,23006.0
1.3229657328237204e-05,22626.0
1.3230852976118374e-05,22250.0
1.323192524649967e-05,22434.0
1.3234451186435066e-05,22250.0
1.3238715285019323e-05,22480.0
1.3239815416301854e-05,22106.0
1.3241220349733788e-05,22434.0
1.3242077353082687e-05,22206.0
1.324239449935336e-05,22354.0
1.3244399228041119e-05,22506.0
1.324554106589327e-05,22174.0
1.3246163097862481e-05,21998.0
1.3248551641682191e-05,21672.0
1.325420454162476e-05,21826.0
1.3255198023645144e-05,21780.0
1.3257397402991127e-05,21738.0
1.325947361172215e-05,21954.0
1.3261780140874651e-05,21802.0
1.326383916039198e-05,21434.0
1.3267743657578094e-05,21258.0
1.3271999720258158e-05,21626.0
1.3277912863162641e-05,21998.0
1.328051701543649e-05,22328.0
1.328248712639575e-05,22506.0
1.3282838342973623e-05,22662.0
1.3284493350501695e-05,22444.0
1.3290600946205794e-05,22406.0
1.3290837820468347e-05,22746.0
1.329220111775369e-05,22406.0
1.329355829866725e-05,22248.0
1.3298965930986056e-05,22070.0
1.3301726376690223e-05,21914.0
1.3303683049209898e-05,21546.0
1.3314489423282102e-05,21218.0
1.3315058923688744e-05,21370.0
1.3316618823526099e-05,21700.0
1.3321308818840314e-05,21914.0
1.3327741286225865e-05,21584.0
1.3332467341692848e-05,21546.0
1.3334183914931566e-05,21726.0
1.3334754161946874e-05,21944.0
1.3335385548293216e-05,22278.0
1.3337658399047933e-05,21910.0
1.3339235935118638e-05,22098.0
1.3339300190348372e-05,21734.0
1.3340093179551895e-05,21546.0
1.3345785534798354e-05,21332.0
1.3350457573757915e-05,21546.0
1.3353970114751573e-05,21578.0
1.3361091499881454e-05,21434.0
1.3364949120390435e-05,21656.0
1.3365930476408573e-05,21798.0
1.3367326924375684e-05,21656.0
1.33674825295494e-05,21694.0
1.3369174082099371e-05,21510.0
1.3371492089720419e-05,21146.0
1.3371954029702348e-05,21288.0
1.3373701301206025e-05,21510.0
1.33744248575512e-05,21554.0
1.3375500426335761e-05,21736.0
1.3381904653594865e-05,22106.0
1.338471027402265e-05,22154.0
1.3387623257400704e-05,22206.0
1.3388525572622188e-05,22530.0
1.3388641129672846e-05,22714.0
1.3391757102759374e-05,22952.0
1.3391888326198583e-05,22574.0
1.3395500778754237e-05,22902.0
1.3396663364687524e-05,22574.0
1.339678948162155e-05,22338.0
1.33976565049192e-05,22014.0
1.3398193982096277e-05,21832.0
1.3406029966835071e-05,21514.0
1.3410858629168496e-05,21338.0
1.3416064069936861e-05,21026.0
1.3420523362824299e-05,21396.0
1.3424290313359268e-05,21026.0
1.3427447580781215e-05,20890.0
1.3428405934859824e-05,21066.0
1.3429276445675279e-05,20936.0
1.34337196577828e-05,21174.0
1.3434745795786675e-05,20936.0
1.3440269002409444e-05,20882.0
1.3441301119350436e-05,20574.0
1.3442100010556568e-05,20270.0
1.3443043603778974e-05,20038.0
1.3448833857699089e-05,20166.0
1.3450646449064965e-05,20038.0
1.3452448128106335e-05,19986.0
1.3453992786756614e-05,20292.0
1.3460340526017196e-05,19938.0
1.3466244664303897e-05,20120.0
1.347344808572917e-05,20078.0
1.3474748223417628e-05,20040.0
1.3475155249117585e-05,19918.0
1.3479160383988936e-05,19956.0
1.3483129049331726e-05,20078.0
1.3485846966131246e-05,20040.0
1.3485995379962611e-05,20354.0
1.3486667224942261e-05,20672.0
1.3486725713742627e-05,20450.0
1.3487995124796078e-05,20642.0
1.3495056529873414e-05,20866.0
1.3496827731708432e-05,21064.0
1.3498503828475625e-05,21390.0
1.3500557840184443e-05,21266.0
1.350081130549183e-05,21294.0
1.3505755549456059e-05,20972.0
1.3509311385608378e-05,21094.0
1.3509419258984825e-05,21450.0
1.3511469424376705e-05,21326.0
1.351180998041083e-05,21094.0
1.351846386823356e-05,21128.0
1.3518956320703618e-05,21326.0
1.35193298271044e-05,21128.0
1.3520844115092863e-05,20774.0
1.3522180167086938e-05,20810.0
1.3524725784693892e-05,20618.0
1.3528260111508609e-05,20934.0
1.3528426095638136e-05,20706.0
1.353033889893222e-05,20672.0
1.353203228516021e-05,20546.0
1.3534514676430295e-05,20198.0
1.3540361689787154e-05,20006.0
1.3542761819224483e-05,20354.0
1.3542866977842184e-05,20390.0
1.3543110878646263e-05,20518.0
1.3550308359644474e-05,20706.0
1.355467522188581e-05,20836.0
1.3555873865523762e-05,20970.0
1.355762191043219e-05,20614.0
1.3566882417168056e-05,20262.0
1.3568507193040443e-05,20078.0
1.3570233340127062e-05,19764.0
1.3571946325568491e-05,19730.0
1.3574098879772774e-05,19764.0
1.3575231763243482e-05,19418.0
1.3575845645376728e-05,19240.0
1.3578759780846729e-05,19206.0
1.3580826973676928e-05,19030.0
1.3586682254483555e-05,18898.0
1.359144063740433e-05,18770.0
1.3593901570456576e-05,18560.0
1.3599618855897874e-05,18386.0
1.3601298007986532e-05,18594.0
1.3601456590776514e-05,18294.0
1.3602171496358253e-05,18170.0
1.360298569558292e-05,18468.0
1.360397049187688e-05,18258.0
1.3610594780565992e-05,17926.0
1.3613159252894204e-05,18226.0
1.3622869809163271e-05,18102.0
1.362289642542372e-05,18134.0
1.3622998048623541e-05,18312.0
1.3628389209643905e-05,18614.0
1.3629587750209692e-05,18646.0
1.363213970698067e-05,18984.0
1.3633153988356562e-05,18862.0
1.3633253430314731e-05,18646.0
1.3634713863093016e-05,18614.0
1.3635769556181545e-05,18312.0
1.3636467877671637e-05,18282.0
1.3637466699003496e-05,18102.0
1.3637694402928935e-05,18434.0
1.3638159391367054e-05,18468.0
1.364159342743503e-05,18258.0
1.3642518426296784e-05,17960.0
1.3642742149126819e-05,17630.0
1.3643053340593953e-05,17426.0
1.3646600305778105e-05,17134.0
1.3647935125455287e-05,17258.0
1.3649689354937548e-05,17060.0
1.3650533508980056e-05,16866.0
1.365091228267882e-05,16738.0
1.3651088661850328e-05,16450.0
1.3651870119351506e-05,16738.0
1.3653690846503686e-05,16450.0
1.3653779647782838e-05,16614.0
1.365528217696112e-05,16738.0
1.3660481904198129e-05,16576.0
1.3664076030122692e-05,16610.0
1.366541503742091e-05,16418.0
1.3667963780877657e-05,16576.0
1.3668842683148967e-05,16258.0
1.3669376243170389e-05,15974.0
1.3677046021368351e-05,15818.0
1.3678863664976872e-05,16134.0
1.3680121199891338e-05,16326.0
1.3680963475742105e-05,16366.0
1.3683426608651353e-05,16410.0
1.3683439119106353e-05,16690.0
1.3687084511961897e-05,17018.0
1.3689550434759937e-05,16820.0
1.3690332844180729e-05,16778.0
1.3690381486090387e-05,16912.0
1.369057021144281e-05,16762.0
1.3691057039786563e-05,16806.0
1.3691923952366417e-05,16616.0
1.3692174364189356e-05,16902.0
1.3692783285750816e-05,16758.0
1.3692920809695222e-05,17046.0
1.3693123642548974e-05,16902.0
1.3693453417795086e-05,16762.0
1.3693818244400088e-05,16722.0
1.369402319601864e-05,16686.0
1.3694199593366252e-05,16654.0
1.369678952715269e-05,16518.0
1.3697346891677783e-05,16200.0
1.3697691145693341e-05,16490.0
1.3697850355820158e-05,16200.0
1.3703373754021246e-05,16386.0
1.3710936925103455e-05,16576.0
1.3713012340490557e-05,16706.0
1.3715227485767528e-05,16550.0
1.3715405932025137e-05,16518.0
1.3718333278863931e-05,16840.0
1.3722384433024741e-05,16874.0
1.3723101248985188e-05,16912.0
1.3723141056371133e-05,17106.0
1.37289444743599e-05,17066.0
1.3731457804322945e-05,17396.0
1.3745518811888588e-05,17202.0
1.3745709083083121e-05,16912.0
1.3746914395249706e-05,16954.0
1.3754082089306687e-05,16762.0
1.3763865264520563e-05,17050.0
1.3766694325456005e-05,16762.0
1.3774306317319451e-05,16902.0
1.3774881152344151e-05,17192.0
1.3780100171627105e-05,17006.0
1.3781186487198872e-05,17338.0
1.3785417557152511e-05,17194.0
1.378840579933321e-05,17530.0
1.3788687612399481e-05,17576.0
1.3792373857948718e-05,17390.0
1.3794658202955834e-05,17100.0
1.3802794446882885e-05,17054.0
1.3803534310798561e-05,17346.0
1.3805695675100186e-05,17306.0
1.3809075097274222e-05,17270.0
1.3809147253351447e-05,17570.0
1.3810839461100433e-05,17874.0
1.3816515251232798e-05,18024.0
1.3819918969600626e-05,18362.0
1.3821275354916516e-05,18394.0
1.3824096458297914e-05,18554.0
1.3826221036681552e-05,18212.0
1.3826670437924103e-05,18374.0
1.3827938136128995e-05,18034.0
1.382982253696183e-05,17890.0
1.3835523021772246e-05,18066.0
1.3837328259541939e-05,18408.0
1.3839001950914845e-05,18754.0
1.3841936032069491e-05,18938.0
1.3841947265602709e-05,19086.0
1.3842142474502233e-05,19238.0
1.3846554436108806e-05,19276.0
1.3848714770843636e-05,19126.0
1.3849737322253126e-05,19438.0
1.3851015795387615e-05,19400.0
1.3851736793060108e-05,19214.0
1.3853903124229968e-05,19382.0
1.3854767596217094e-05,19236.0
1.3863442125162904e-05,18922.0
1.3863943994541323e-05,18962.0
1.3865806325253296e-05,19316.0
1.3866135821042288e-05,19458.0
1.3868761004078928e-05,19290.0
1.3869067949340255e-05,19438.0
1.3869235411518611e-05,19276.0
1.3869523278536732e-05,18926.0
1.3877366348509765e-05,18770.0
1.3880985054448046e-05,18618.0
1.3882906561065595e-05,18814.0
1.3885211625415188e-05,18470.0
1.3890823873808122e-05,18276.0
1.3890963184779953e-05,18086.0
1.3896343913235173e-05,18238.0
1.3899419157022303e-05,17934.0
1.390179305514332e-05,17900.0
1.391079813731042e-05,17870.0
1.3911454499496098e-05,18178.0
1.3911757216114546e-05,18154.0
1.3912311066539878e-05,18314.0
1.3913934502315609e-05,18650.0
1.391885232024791e-05,18498.0
1.3921812768691455e-05,18336.0
1.3925069508986926e-05,18154.0
1.3927801455040924e-05,18134.0
1.393020895280662e-05,18296.0
1.3932717884548244e-05,17966.0
1.3936891673807353e-05,18118.0
1.3941460494784886e-05,18106.0
1.3945161166297242e-05,17944.0
1.394644796628009e-05,17786.0
1.3948038471074438e-05,17774.0
1.3949670849695063e-05,17934.0
1.3949932937456612e-05,18262.0
1.395469528516534e-05,18274.0
1.3957675284274134e-05,18608.0
1.3959064334997888e-05,18770.0
1.3970313126623475e-05,18450.0
1.3971031874259978e-05,18614.0
1.3972888958527926e-05,18296.0
1.3973542126928359e-05,18478.0
1.397516253226097e-05,18146.0
1.3977968296162776e-05,18164.0
1.3979591755129469e-05,17834.0
1.3989838520525004e-05,17672.0
1.3998314356603454e-05,17346.0
1.4003272854523296e-05,17654.0
1.4005131151603835e-05,17640.0
1.4006286788461224e-05,17954.0
1.4008138472827606e-05,18272.0
1.4010305423598628e-05,18426.0
1.4013041884223028e-05,18106.0
1.4013990013362901e-05,17954.0
1.401756108865143e-05,18106.0
1.4019742791631913e-05,18118.0
1.4021711763439652e-05,17790.0
1.4025393331715777e-05,18118.0
1.4025426888761342e-05,18296.0
1.403429875968809e-05,18478.0
1.4034573879581199e-05,18314.0
1.4034623753447139e-05,18468.0
1.4034659170046173e-05,18630.0
1.4038529410587473e-05,18468.0
1.4042633159781084e-05,18786.0
1.404626830314959e-05,18626.0
1.4050603853365312e-05,18468.0
1.406215940043178e-05,18650.0
1.4064835811334463e-05,18336.0
1.4066173845621069e-05,18178.0
1.4066345999264647e-05,18516.0
1.4069700739251556e-05,18830.0
1.4070562511515956e-05,18516.0
1.4071215456078544e-05,18362.0
1.4071978562874788e-05,18516.0
1.407798621193249e-05,18362.0
1.4082084775650253e-05,18024.0
1.4087946892016907e-05,18182.0
1.4088629560501054e-05,17846.0
1.4092791813482347e-05,17690.0
1.4097566881197371e-05,17386.0
1.4098625283738096e-05,17690.0
1.4100652868360214e-05,17844.0
1.4101324651121337e-05,18154.0
1.4103601625275367e-05,17998.0
1.4104307834003877e-05,18154.0
1.4111969864143741e-05,17998.0
1.4115041517777675e-05,17844.0
1.4119410683143432e-05,17870.0
1.4119933218725368e-05,18054.0
1.4121646883929707e-05,18206.0
1.4128039575833634e-05,18546.0
1.4128250663708256e-05,18734.0
1.4128881709033587e-05,18890.0
1.412906125890454e-05,19238.0
1.4131880556649997e-05,19554.0
1.4134303491774095e-05,19400.0
1.4137344406156079e-05,19366.0
1.4139696273057642e-05,19686.0
1.4145640312226912e-05,19844.0
1.414583059740815e-05,19522.0
1.4146829454108038e-05,19686.0
1.415154438275974e-05,19874.0
1.415392404834843e-05,19554.0
1.4162453532194694e-05,19874.0
1.4167993369571303e-05,19712.0
1.4172229690756912e-05,19682.0
1.4183791974047625e-05,19524.0
1.4183839047480242e-05,19362.0
1.418485382798265e-05,19712.0
1.4185155430940481e-05,19554.0
1.4186159268538043e-05,19712.0
1.4194889583531245e-05,19522.0
1.41958295183437e-05,19686.0
1.41959847780519e-05,19658.0
1.4196442093784201e-05,19984.0
1.421115695081421e-05,19802.0
1.4213638776484028e-05,19646.0
1.4215399799758438e-05,19322.0
1.4215765284497314e-05,19154.0
1.422254665654425e-05,18976.0
1.4229930002520861e-05,19154.0
1.4232445194147396e-05,19502.0
1.4232964426997573e-05,19154.0
1.4233107665357962e-05,19130.0
1.42354005855527e-05,19154.0
1.4239482456270613e-05,18976.0
1.4239878942585144e-05,18658.0
1.4240353185115198e-05,18344.0
1.4246408587156635e-05,18510.0
1.4248039322342259e-05,18484.0
1.4251826006277638e-05,18338.0
1.4252727041690357e-05,18026.0
1.4253139164140647e-05,18196.0
1.4254021014603843e-05,18510.0
1.4254560201643557e-05,18686.0
1.4256581895483484e-05,18344.0
1.4271561844521594e-05,18486.0
1.4274920872772158e-05,18322.0
1.4275719457586088e-05,18304.0
1.4276575467443114e-05,18642.0
1.4279221414439319e-05,18966.0
1.4284074930909135e-05,18984.0
1.4285160403422994e-05,19310.0
1.4286212751731612e-05,19640.0
1.4287794801672951e-05,19478.0
1.429151866576878e-05,19294.0
1.4292352395147742e-05,18966.0
1.4292604333977939e-05,18788.0
1.4295674087835482e-05,18774.0
1.4296051738861224e-05,18600.0
1.4299270690818918e-05,18430.0
1.4300873144675069e-05,18278.0
1.4306743407684314e-05,18444.0
1.4306744369884069e-05,18614.0
1.4307079558560913e-05,18444.0
1.431709573071269e-05,18782.0
1.4319112522699327e-05,18462.0
1.4324376171491887e-05,18782.0
1.4326665019195981e-05,18444.0
1.4333252767152866e-05,18126.0
1.4333372027005957e-05,18278.0
1.4334764491463356e-05,18434.0
1.4343450716181748e-05,18274.0
1.4343826519079555e-05,18102.0
1.434439321911221e-05,18116.0
1.4344519279995275e-05,17802.0
1.4348148712894372e-05,17822.0
1.4348150864220595e-05,17998.0
1.4349815072882061e-05,17690.0
1.4356179916576908e-05,17540.0
1.4358830278072681e-05,17210.0
1.4360100719967614e-05,16884.0
1.436129964084873e-05,17186.0
1.4361413326289575e-05,17016.0
1.436279237881049e-05,17038.0
1.4363625586244374e-05,16884.0
1.4368009109105221e-05,16862.0
1.4368495197156721e-05,17186.0
1.4374134508482923e-05,17360.0
1.437494311273913e-05,17058.0
1.4378433975278675e-05,17360.0
1.4379541232045093e-05,17186.0
1.4384065137274208e-05,17016.0
1.4384212477730317e-05,17174.0
1.4385192383109572e-05,17030.0
1.4387106167981212e-05,17194.0
1.4388382212082647e-05,17336.0
1.4393094976682429e-05,17358.0
1.4396919531258278e-05,17218.0
1.4397384576588099e-05,17194.0
1.4401187712695568e-05,17034.0
1.4401889529453609e-05,17056.0
1.4402039753803341e-05,17194.0
1.4405276497502901e-05,17358.0
1.4405348779571715e-05,17030.0
1.440797812745727e-05,17174.0
1.4412562416092065e-05,17010.0
1.441477485447821e-05,17174.0
1.4417923687802406e-05,17502.0
1.4422185638025668e-05,17672.0
1.4428567964233533e-05,17342.0
1.4430590451448364e-05,17186.0
1.4432367108673803e-05,17498.0
1.4437215227611018e-05,17674.0
1.4440816906824753e-05,17992.0
1.4441839762183807e-05,17842.0
1.444339698674925e-05,18174.0
1.4444450182182588e-05,17842.0
1.4449264484579926e-05,17706.0
1.4450656355559025e-05,17842.0
1.4450891871404544e-05,17696.0
1.4452281305972024e-05,18018.0
1.4456181866001525e-05,18350.0
1.445745323862391e-05,18490.0
1.4458697231688212e-05,18678.0
1.446174260892129e-05,18820.0
1.4462351912106379e-05,18678.0
1.4463122105939917e-05,18344.0
1.4464029849668446e-05,18490.0
1.4465917150319693e-05,18486.0
1.4466910731530643e-05,18634.0
1.4469716368496038e-05,18452.0
1.4472066355875292e-05,18122.0
1.4472509955960448e-05,17796.0
1.4473792612885717e-05,18122.0
1.4476246874333796e-05,18274.0
1.4477622753730527e-05,18426.0
1.4479748661134512e-05,18582.0
1.4479990588131795e-05,18254.0
1.4483070732096785e-05,18412.0
1.4484113145832224e-05,18254.0
1.4485729124304936e-05,18584.0
1.4487678399210257e-05,18254.0
1.448849638820074e-05,18412.0
1.4488515187643098e-05,18574.0
1.4493863880570592e-05,18412.0
1.4494980177143181e-05,18254.0
1.4496356964707972e-05,17930.0
1.4497277039396923e-05,18258.0
1.4505851511635461e-05,18414.0
1.450594921833328e-05,18254.0
1.4507761004492051e-05,18426.0
1.4508957480440335e-05,18582.0
1.4511022924052702e-05,18426.0
1.4513202568036453e-05,18602.0
1.4514394481280551e-05,18602.0
1.4514561933825357e-05,18936.0
1.4517538058364878e-05,19094.0
1.4521439141165492e-05,18942.0
1.4523080902500787e-05,18794.0
1.4523756779934432e-05,18650.0
1.4524682485186638e-05,18806.0
1.452521654604635e-05,18822.0
1.4529952231316365e-05,19166.0
1.453137502612525e-05,18984.0
1.453652996055796e-05,19006.0
1.4541903138751461e-05,19188.0
1.4545786224381393e-05,19006.0
1.4546319260105804e-05,19174.0
1.4548520082603662e-05,19498.0
1.455254225280713e-05,19174.0
1.4555933795063667e-05,19032.0
1.4559173559351863e-05,19202.0
1.45631937911739e-05,19062.0
1.4563440411321721e-05,19032.0
1.4566419789848371e-05,18854.0
1.4566615252374442e-05,18884.0
1.4567789725305339e-05,19234.0
1.4568448837402471e-05,19058.0
1.4569191951034244e-05,19236.0
1.4569965102975361e-05,18922.0
1.4575592886938021e-05,18754.0
1.4577996078227654e-05,18574.0
1.4579722870813757e-05,18266.0
1.4579974536060623e-05,18306.0
1.4587392152043075e-05,18446.0
1.4589572252538216e-05,18266.0
1.4590894386254967e-05,18128.0
1.4593076743607889e-05,18306.0
1.4594556222842265e-05,17962.0
1.4599972945930072e-05,17826.0
1.460033871369755e-05,17962.0
1.4600516526420532e-05,17924.0
1.460206822292186e-05,18090.0
1.4603522960844292e-05,17954.0
1.4607199840562676e-05,17994.0
1.4608597685851281e-05,18298.0
1.4614455469120025e-05,18260.0
1.4616283910358714e-05,18090.0
1.461641195172586e-05,18400.0
1.461655998826804e-05,18234.0
1.4617511838595566e-05,18400.0
1.4620026904836861e-05,18226.0
1.4621901887134817e-05,17918.0
1.4621983060770248e-05,17614.0
1.4622305086807097e-05,17580.0
1.4623464116168334e-05,17918.0
1.4623916672414514e-05,17580.0
1.462491909373533e-05,17414.0
1.4630636314678525e-05,17720.0
1.4636611104099751e-05,17414.0
1.4645372258187603e-05,17720.0
1.4646073985434024e-05,17586.0
1.4656462163473307e-05,17924.0
1.4657719153897053e-05,17618.0
1.4657872982872587e-05,17490.0
1.4662558961608112e-05,17618.0
1.4662959315270465e-05,17490.0
1.4664897903494655e-05,17190.0
1.4665050280336888e-05,17354.0
1.4665460414350463e-05,17654.0
1.4665886391827876e-05,17830.0
1.4668748640778817e-05,17996.0
1.4668906049689073e-05,17654.0
1.4678328009712779e-05,17694.0
1.4678695271718146e-05,17864.0
1.4678699683873108e-05,17694.0
1.4679538854478278e-05,17996.0
1.4679580172540497e-05,17822.0
1.4682995474354901e-05,17654.0
1.468890718931677e-05,17618.0
1.4692944437817585e-05,17316.0
1.4702753404446581e-05,17354.0
1.4703402943724819e-05,17058.0
1.4705457928492457e-05,17396.0
1.4707279429405956e-05,17442.0
1.4708965771512727e-05,17786.0
1.4710042929053295e-05,17614.0
1.4713822097221149e-05,17910.0
1.4719187916473924e-05,17566.0
1.4723210082859252e-05,17614.0
1.4723423460866944e-05,17566.0
1.4724743654032146e-05,17738.0
1.4734080466296054e-05,17910.0
1.4734399148801242e-05,18038.0
1.4738312257232023e-05,17870.0
1.4740446987059409e-05,17740.0
1.4743752353672566e-05,17694.0
1.4744778255486492e-05,17870.0
1.4747224204160194e-05,18170.0
1.4747452051054185e-05,17994.0
1.4751086253706917e-05,18166.0
1.4751435726569351e-05,18342.0
1.4752313118864462e-05,17996.0
1.4753670682229638e-05,17654.0
1.4755127804226444e-05,17996.0
1.4755582616682619e-05,18302.0
1.4757128543484865e-05,18482.0
1.4761359320437807e-05,18136.0
1.4766090484636352e-05,17830.0
1.4768632777853197e-05,17668.0
1.4770676060634711e-05,17330.0
1.4774044198473389e-05,16996.0
1.4775888323406994e-05,16966.0
1.4776694298102077e-05,16996.0
1.4782203949383725e-05,17298.0
1.4783428590298413e-05,17174.0
1.4783938240837779e-05,16996.0
1.4790360170221712e-05,17330.0
1.4790455825326542e-05,17456.0
1.4791003933991772e-05,17586.0
1.4791357109700673e-05,17618.0
1.4792514889341578e-05,17490.0
1.4793273604194169e-05,17316.0
1.4796409571432276e-05,17446.0
1.4796523183971183e-05,17316.0
1.4797914851754984e-05,17146.0
1.4799043760619032e-05,17314.0
1.4800287612437961e-05,17652.0
1.4812303328419756e-05,17954.0
1.4813682354923433e-05,17652.0
1.4815817120199094e-05,17522.0
1.481820504961422e-05,17864.0
1.482473492183739e-05,17910.0
1.4829342630161664e-05,17614.0
1.4830492226108652e-05,17446.0
1.4832951747016679e-05,17498.0
1.4833063766075887e-05,17334.0
1.483990119964654e-05,17624.0
1.4847490503772851e-05,17498.0
1.4849105486815488e-05,17322.0
1.485085725754414e-05,17376.0
1.4851213069982682e-05,17034.0
1.4851905101367387e-05,16982.0
1.485269590724839e-05,17034.0
1.4856790622961244e-05,16982.0
1.4858717309666103e-05,16818.0
1.4864781022124075e-05,16982.0
1.4866431406159114e-05,17156.0
1.4873040627987919e-05,17334.0
1.4876456788290594e-05,17282.0
1.4876474472820679e-05,17106.0
1.4878877315793688e-05,17282.0
1.4880575485774821e-05,17446.0
1.4881531524776907e-05,17740.0
1.488534287155519e-05,17918.0
1.4886770695389886e-05,17790.0
1.4887580750260703e-05,17740.0
1.488906061551152e-05,17574.0
1.4889441785396549e-05,17740.0
1.4889947680334315e-05,17694.0
1.489162898752976e-05,17864.0
1.4896396043333529e-05,17566.0
1.4899479053218141e-05,17738.0
1.4902694299441907e-05,17864.0
1.4903854728902436e-05,17522.0
1.4904970908154718e-05,17226.0
1.4905195438518508e-05,17566.0
1.4909596589599637e-05,17910.0
1.4909788854249696e-05,18086.0
1.4911159666842622e-05,18258.0
1.4917626718904776e-05,18086.0
1.4919316523561317e-05,18216.0
1.4925529845386656e-05,18038.0
1.4925548368152138e-05,18210.0
1.4930352831419925e-05,18514.0
1.4931949236677745e-05,18646.0
1.4932969056137462e-05,18822.0
1.4935885446240183e-05,19134.0
1.4940146468354971e-05,19490.0
1.4940193047282211e-05,19134.0
1.4940749273012002e-05,19490.0
1.4942678970554046e-05,19176.0
1.4942901605310845e-05,19490.0
1.4945212203038453e-05,19310.0
1.4954866901694067e-05,19134.0
1.4955267491222447e-05,18998.0
1.4955342871221063e-05,19178.0
1.4957224723776926e-05,18998.0
1.4964513293036643e-05,19354.0
1.4967092523115952e-05,19310.0
1.496789674785109e-05,19134.0
1.4972819812911813e-05,19310.0
1.4974915310866606e-05,19668.0
1.4976863319390469e-05,19626.0
1.4977148070648676e-05,19448.0
1.4978919734582968e-05,19134.0
1.4979536586325318e-05,19490.0
1.4980979365707038e-05,19850.0
1.4983567097821541e-05,19668.0
1.4993804241626226e-05,19490.0
